评论,标签,得分
李大枕头的脸希儿的衣服？？？,positive (stars 4 and 5),0.6557179689407349
李大枕头,positive (stars 4 and 5),0.8146510720252991
emmm牙医姐,positive (stars 4 and 5),0.7439441084861755
"服装赞助：希儿 背景赞助：白露  动作指导：灵砂
的李素裳",positive (stars 4 and 5),0.9745297431945801
李素裳成为杀神，我怎么会做这样的梦？,positive (stars 4 and 5),0.7235017418861389
这不对吧？怎么是素裳的头，希儿的衣服，芽衣的腿啊？,"negative (stars 1, 2 and 3)",0.9104517102241516
怎么看感觉都不像个杀神，倒像是个温柔御姐,positive (stars 4 and 5),0.5849285125732422
有点像灵砂,positive (stars 4 and 5),0.572147011756897
不必多说,"negative (stars 1, 2 and 3)",0.8765819668769836
愿下一场欢宴永不落幕May the next feast be eternal,positive (stars 4 and 5),0.9779735207557678
写在脸上的强度,positive (stars 4 and 5),0.9269595742225647
过几天体检，老米你就让我吃这么豪,positive (stars 4 and 5),0.6462141275405884
明天是不是龙丹或者刻律德拉,positive (stars 4 and 5),0.6387381553649902
就我觉得眼睛和刘海有点像芽衣吗？,"negative (stars 1, 2 and 3)",0.6822735667228699
牙医姐来了,positive (stars 4 and 5),0.7264856100082397
"不是，这阿尔托利雅还没来，又有新角色了。ω。！
真的肝不动了呀(›´ω`‹)","negative (stars 1, 2 and 3)",0.5461708903312683
朋友发的弔图，毫无违和感,"negative (stars 1, 2 and 3)",0.6101800799369812
好看，素裳这套真是好看，动作也好看,positive (stars 4 and 5),0.9918831586837769
李素…林朝雨？,positive (stars 4 and 5),0.9539709687232971
拼好人,positive (stars 4 and 5),0.8007672429084778
素裳？,positive (stars 4 and 5),0.9176855683326721
这，拼好人？,"negative (stars 1, 2 and 3)",0.5939016342163086
我的个抱抱抱抱好逗啊,positive (stars 4 and 5),0.589508056640625
好像素裳阿,"negative (stars 1, 2 and 3)",0.5133870244026184
缝合怪，没有一点抽的欲望,"negative (stars 1, 2 and 3)",0.8193517923355103
是四合一，强度肯定有保证,positive (stars 4 and 5),0.9819865226745605
素裳是你吗？,positive (stars 4 and 5),0.5730237364768982
物理虚无，白厄专拐？,positive (stars 4 and 5),0.5104882121086121
重振dot荣光！,positive (stars 4 and 5),0.9307996034622192
有没有第一眼把那个红色树枝看成手的,"negative (stars 1, 2 and 3)",0.6865524053573608
日语cv居然是石见舞菜香 不错 声音甜,positive (stars 4 and 5),0.8584908843040466
dot统一配色,positive (stars 4 and 5),0.9646385908126831
啊，本来不想抽的，这下好了，看这长相像是能救一下dot队的人。,positive (stars 4 and 5),0.9875373244285583
好耶！玛娜卡酱也贯通原铁零了！安柏，派派，现在终于是5星了！,positive (stars 4 and 5),0.7038037776947021
"灰色小鱼苗
这是说谁","negative (stars 1, 2 and 3)",0.7112597227096558
素裳，是你吗,positive (stars 4 and 5),0.5730237364768982
看着很量子,positive (stars 4 and 5),0.9606201648712158
啊好美啊啊…发型也好美头饰也好美😭黑纱衣服和丝袜都好美😭,positive (stars 4 and 5),0.9910407662391663
破洞黑丝,"negative (stars 1, 2 and 3)",0.9413089156150818
我家希儿怎么办？,positive (stars 4 and 5),0.5112553834915161
裂伤，难道dot队真有救了,"negative (stars 1, 2 and 3)",0.7365545630455017
要来了么，两大莎神,positive (stars 4 and 5),0.8549616932868958
打赢复活赛了,positive (stars 4 and 5),0.6149539947509766
她是主辅c还是辅助？,positive (stars 4 and 5),0.9554556012153625
似是故人来,positive (stars 4 and 5),0.8450391292572021
那一晚，希儿和灵砂喝醉了,positive (stars 4 and 5),0.580897331237793
妈妈,positive (stars 4 and 5),0.9356139302253723
看成 虚无属性·量子强攻代理人 了,positive (stars 4 and 5),0.5426926612854004
好眼熟,positive (stars 4 and 5),0.9647594094276428
太好了，我缺的物理成女终于完整了,positive (stars 4 and 5),0.97690749168396
"我曾推测新dot大能是物理。
属性正确，命途正确（）",positive (stars 4 and 5),0.9615501761436462
懂了，海瑟音一出，这就把出手女士优化掉,positive (stars 4 and 5),0.9300068616867065
故人啊,positive (stars 4 and 5),0.9674610495567322
灰色的小鱼苗？可惜红色，橙色，金色，绿色，蓝色，粉色，紫色的鱼苗即将走入毁伤,"negative (stars 1, 2 and 3)",0.6268318295478821
好美…是哪个队的呀？我记得之前说是小白辅助？,positive (stars 4 and 5),0.9636892080307007
不知道为啥...我想到梅博士去了，我真该死,positive (stars 4 and 5),0.6758820414543152
总觉得像某位故人,positive (stars 4 and 5),0.7785363793373108
看腿哇，伊甸！看头哇，素裳！,positive (stars 4 and 5),0.8220853209495544
有够敷衍,"negative (stars 1, 2 and 3)",0.6367335319519043
好看，但是想到了故人,positive (stars 4 and 5),0.942854642868042
笑死了,"negative (stars 1, 2 and 3)",0.9241326451301575
"为音痴，为音狂
为音框框撞大墙","negative (stars 1, 2 and 3)",0.6772342324256897
dot队都是紫色系是吧,"negative (stars 1, 2 and 3)",0.5844307541847229
感觉更像我们火星第一重女蕾耶拉,positive (stars 4 and 5),0.7612376809120178
当我看到海瑟音的那一刻我就知道，这就是我老婆,positive (stars 4 and 5),0.9062318205833435
好美,positive (stars 4 and 5),0.9741210341453552
哇塞好美啊。可恶。,"negative (stars 1, 2 and 3)",0.5135143995285034
我看着有点像灵砂,positive (stars 4 and 5),0.7279372811317444
灰色的小鱼苗，又有新外号了吗,positive (stars 4 and 5),0.9048910737037659
草，之前的pv里脸没画出来看身形还以为是舟阿尔图罗那种类型的，现在一看差别还挺大,"negative (stars 1, 2 and 3)",0.84639573097229
感觉像素裳,"negative (stars 1, 2 and 3)",0.6346174478530884
刻律德菈是不是也马上出来了,positive (stars 4 and 5),0.7096699476242065
有一说一挺好看的，就是感觉没啥标志性的特点,positive (stars 4 and 5),0.7710571885108948
此嗨丝怎么破的,"negative (stars 1, 2 and 3)",0.9383748173713684
感觉有点像后崩的芽衣,"negative (stars 1, 2 and 3)",0.7175953388214111
没人觉得像素裳和后崩芽衣吗,"negative (stars 1, 2 and 3)",0.7804914116859436
拼好人,positive (stars 4 and 5),0.8007672429084778
我超，后崩芽衣！,"negative (stars 1, 2 and 3)",0.9569734334945679
像李素裳,"negative (stars 1, 2 and 3)",0.6106723546981812
素裳你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.678181529045105
和原本想的清冷美人不太一样诶,positive (stars 4 and 5),0.8306153416633606
衣服的款式想牢镜,"negative (stars 1, 2 and 3)",0.817237138748169
不是说似了吗,"negative (stars 1, 2 and 3)",0.9144650101661682
诸多熟人融为一体了的感觉，一眼拼好人,positive (stars 4 and 5),0.7130246162414551
灵砂的头➕希儿的衣服配色，好奇怪，对不起，好奇怪啊，像是什么换人头的拼接，我第一眼还以为是什么二创，好奇怪啊。,"negative (stars 1, 2 and 3)",0.5463436245918274
有点像雷律皮肤,"negative (stars 1, 2 and 3)",0.5688464045524597
一套模板换层皮就能拿出来卖了？,"negative (stars 1, 2 and 3)",0.9524084329605103
好高雅啊海瑟音大人！,positive (stars 4 and 5),0.9674378633499146
李大枕头cos灵砂。,positive (stars 4 and 5),0.8989764451980591
我猜这个立绘一般，实机更好看,positive (stars 4 and 5),0.9156043529510498
怎么感觉似曾相识,positive (stars 4 and 5),0.7019669413566589
小灰鱼,positive (stars 4 and 5),0.8122016787528992
后面会出白天的斯缇科西亚吧,positive (stars 4 and 5),0.6156027317047119
软妹偷白露的衣服穿,"negative (stars 1, 2 and 3)",0.8118434548377991
物理，裂伤,"negative (stars 1, 2 and 3)",0.9437721967697144
这个配色第一眼女版陌泽。,positive (stars 4 and 5),0.9386863112449646
有一种仙舟味,positive (stars 4 and 5),0.5155931115150452
拼好人？素裳+阮梅+希儿+灵砂,positive (stars 4 and 5),0.8869239091873169
裳裳你怎么来这了？走，更我回家,positive (stars 4 and 5),0.5638036131858826
无需等待了吗,"negative (stars 1, 2 and 3)",0.8544898629188538
崩铁看看你多久没有出4星可以用的角色了~~~,"negative (stars 1, 2 and 3)",0.8603270053863525
我嘞个拼好角 素裳的头 希尔的衣,positive (stars 4 and 5),0.6568211317062378
李素裳姐姐？,positive (stars 4 and 5),0.9366132616996765
有点人山人海的感觉,positive (stars 4 and 5),0.7291433215141296
加强卡芙卡,positive (stars 4 and 5),0.729339063167572
看模拟宇宙剪影觉得像哥伦比娅，立绘一出感觉还是更像素裳+灵砂穿了希儿衣服,positive (stars 4 and 5),0.9714392423629761
为啥感觉有点像李素裳,positive (stars 4 and 5),0.6899601221084595
计划有变,positive (stars 4 and 5),0.8948323726654053
原来不止我一个第一眼觉得是小李子,positive (stars 4 and 5),0.9006733894348145
啊这，希儿？衣服也太像希儿了吧,"negative (stars 1, 2 and 3)",0.5224519371986389
立绘美如天仙。建模则是一坨。,positive (stars 4 and 5),0.697830080986023
穿着希尔的衣服来的,positive (stars 4 and 5),0.6857515573501587
没有人觉得dot很恐怖吗,positive (stars 4 and 5),0.6193221211433411
海瑟音一定要瑟瑟,positive (stars 4 and 5),0.9637972712516785
我知道你要说什么,"negative (stars 1, 2 and 3)",0.7916664481163025
物理dot，物理裂伤是dot里最高的,"negative (stars 1, 2 and 3)",0.6777154207229614
调整卡妈6魂@崩坏星穹铁道,positive (stars 4 and 5),0.6440190672874451
素裳穿希儿衣服吗……还没有素裳和希儿好看，能不能换个角色设计师,"negative (stars 1, 2 and 3)",0.8230029940605164
丝袜怎么烂了,"negative (stars 1, 2 and 3)",0.8829554319381714
你不看看你多久没出四星了！,positive (stars 4 and 5),0.9602700471878052
李素裳？,positive (stars 4 and 5),0.9587731957435608
见鬼了 为什么我第一眼幻视芽衣,"negative (stars 1, 2 and 3)",0.6429004073143005
这么好看吗,positive (stars 4 and 5),0.5494727492332458
之前PV里看以为是伊甸，现在再看原来是素裳,positive (stars 4 and 5),0.6562842130661011
是不是祝福出现过她的名字吗？,positive (stars 4 and 5),0.6506340503692627
李素裳?,positive (stars 4 and 5),0.9587731957435608
这是新角色吗，看样子感觉已经用了两年……,"negative (stars 1, 2 and 3)",0.7686411142349243
为了昔涟我可以忍的,positive (stars 4 and 5),0.5067716836929321
"翁法罗斯的黄金裔们，大概是开拓者走的最近的存在吧？除了列车组之外。
因为每一个黄金裔都和开拓者有入队语音。（虽然不是互相的）",positive (stars 4 and 5),0.9871606826782227
物理虚无！,"negative (stars 1, 2 and 3)",0.94474858045578
她叫我灰色的小鱼苗，我又有新称呼了,positive (stars 4 and 5),0.788325309753418
海瑟音大人，答应我，我们要组一辈子DOT队好吗？,positive (stars 4 and 5),0.8338383436203003
这这这。。好像那个谁谁谁谁谁谁,"negative (stars 1, 2 and 3)",0.5318096280097961
这大黑丝我是真爱，可惜我不玩dot，抽了没啥用,positive (stars 4 and 5),0.5638396143913269
天呐，这么快，3.6的都出了啊,positive (stars 4 and 5),0.5964793562889099
Dot队女孩是不会输的,positive (stars 4 and 5),0.664246141910553
一眼素裳,positive (stars 4 and 5),0.51727294921875
这不李素裳吗,"negative (stars 1, 2 and 3)",0.9106537103652954
dot队：所以，我出手了。（抬头,positive (stars 4 and 5),0.6261326670646667
感觉这个比黄泉更像芽衣（别打我,positive (stars 4 and 5),0.6256921291351318
智商在线的高冷版李素裳,positive (stars 4 and 5),0.9893833994865417
不管怎样，我都要抽爆她,"negative (stars 1, 2 and 3)",0.6215853095054626
幻视素裳穿了芽衣的衣服,"negative (stars 1, 2 and 3)",0.5063835978507996
好美啊,positive (stars 4 and 5),0.9755117297172546
秦素衣？,positive (stars 4 and 5),0.925420880317688
牢角色,positive (stars 4 and 5),0.9496162533760071
她叫我灰色的小鱼苗诶,positive (stars 4 and 5),0.6735413074493408
刻律德菈何时将至，我等的有些心焦了,positive (stars 4 and 5),0.7798255085945129
怎么感觉浪费了PV和明里暗里塑造的那些剪影啊,positive (stars 4 and 5),0.5047621726989746
感觉脸怎么像崩三大李子,"negative (stars 1, 2 and 3)",0.8006396889686584
也太像素裳了，什么时候出五星裳裳啊,"negative (stars 1, 2 and 3)",0.714806318283081
别叫海瑟音了，叫希素裳吧，像了不止一星半点,"negative (stars 1, 2 and 3)",0.9731652736663818
立绘还挺喜欢的，就是不知道强度怎么样,positive (stars 4 and 5),0.9510141611099243
我腿环呢,"negative (stars 1, 2 and 3)",0.8573496341705322
这玩意儿是补强 kfk 还是替代 kfk 的 ？,"negative (stars 1, 2 and 3)",0.5998591780662537
有点像三蹦子里的蕾耶拉,positive (stars 4 and 5),0.5885882377624512
希儿的衣服吗,"negative (stars 1, 2 and 3)",0.621496856212616
老婆！,positive (stars 4 and 5),0.9207437634468079
苍玄是你吗苍玄，丹朱到时候跟着罗浮战舰来找你,positive (stars 4 and 5),0.7752426862716675
是虚无系的物理属性吗？难道说？,"negative (stars 1, 2 and 3)",0.5829107761383057
看着有点神似隔壁的素裳啊🤔,positive (stars 4 and 5),0.9775316715240479
李素裳，别以为穿上COS服就不认识你了,"negative (stars 1, 2 and 3)",0.6705727577209473
乍一看还以为是性转版丹恒,"negative (stars 1, 2 and 3)",0.684495210647583
第一眼感觉是素裳穿了希儿的衣服,"negative (stars 1, 2 and 3)",0.5061444044113159
李大枕头梳了个灵砂的发型穿着希儿的衣服？,positive (stars 4 and 5),0.9256755709648132
李素裳的脸，崩铁希儿的衣，灵砂的动作，芽衣的眼睛，白露的背景好好好这就一个新角色了吗，最近的新角色全部都是用以前的有意思吗,"negative (stars 1, 2 and 3)",0.6575754880905151
战场上砍六万人刀都砍卷刃了吧,"negative (stars 1, 2 and 3)",0.5035492181777954
袜子上有个破洞是有何深意吗,"negative (stars 1, 2 and 3)",0.8558769226074219
上半dot售后，下半男主推的单体售后同谐，孩子们快跑,positive (stars 4 and 5),0.562058687210083
太拉了这原画,"negative (stars 1, 2 and 3)",0.6976855397224426
难道说,positive (stars 4 and 5),0.9413624405860901
角色拼接吗？那太次品了,"negative (stars 1, 2 and 3)",0.9430773258209229
"dot为什么都带皮质手套啊
牢鹅防止被风化，卡妈皮质手套绝缘防触电。
那海瑟音是为什么？","negative (stars 1, 2 and 3)",0.6830322742462158
